지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2018-06-14 11:00,20.5,0,1.7,79,.1,,24.7
108,서울,2018-06-14 12:00,21.2,0,.7,75,0,,25.1
108,서울,2018-06-14 13:00,22.8,0,1.2,67,.1,,28.6
108,서울,2018-06-14 14:00,23.8,,1.2,62,.4,,29.3
108,서울,2018-06-14 15:00,24.6,,1.8,57,.4,,30.6
108,서울,2018-06-14 16:00,25,,.7,56,.4,,27.6
108,서울,2018-06-14 17:00,24.6,,1,57,0,,24.8
108,서울,2018-06-14 18:00,24,,1.5,61,0,,22.9
108,서울,2018-06-14 19:00,23.6,,.6,63,0,,21.7
108,서울,2018-06-14 20:00,22.6,0,1.2,74,0,,20.6
108,서울,2018-06-14 21:00,22.2,0,1,72,,,20
108,서울,2018-06-14 22:00,21.8,,1,72,,,19.6
108,서울,2018-06-14 23:00,21.6,,.8,68,,,19.6
108,서울,2018-06-15 00:00,21,,.9,70,,,18.7
108,서울,2018-06-15 01:00,20.6,,1.2,65,,,18.5
108,서울,2018-06-15 02:00,20.1,.1,1.1,67,,,18
108,서울,2018-06-15 03:00,18.8,5.4,1,93,,,17.6
108,서울,2018-06-15 04:00,18,10.5,1.6,93,,,17.2
108,서울,2018-06-15 05:00,17.4,.5,1.1,86,,,17
108,서울,2018-06-15 06:00,17.2,0,1.3,83,0,,17.2
108,서울,2018-06-15 07:00,18.2,,1.4,75,.5,,19.1
108,서울,2018-06-15 08:00,18.7,,1.1,71,.5,,19.9
108,서울,2018-06-15 09:00,20.1,,1.4,65,0,,23
108,서울,2018-06-15 10:00,22,,1.5,56,.6,,28.1
108,서울,2018-06-15 11:00,22.9,,1.4,57,.7,,29
108,서울,2018-06-15 12:00,24.4,,1.6,50,1,,33.7
108,서울,2018-06-15 13:00,25.3,,1.8,48,1,,35.7
108,서울,2018-06-15 14:00,26.4,,2.1,43,1,,36.7
108,서울,2018-06-15 15:00,26.7,,1.6,40,1,,35.5
108,서울,2018-06-15 16:00,26.5,,1.6,45,.9,,31.8
108,서울,2018-06-15 17:00,26.1,,1.4,45,.6,,29.7
108,서울,2018-06-15 18:00,25.9,,1.5,44,1,,26.5
108,서울,2018-06-15 19:00,24.3,,1.5,48,1,,23.6
108,서울,2018-06-15 20:00,22.6,,1.3,51,0,,21.3
108,서울,2018-06-15 21:00,21.4,,1.5,54,,,19.7
108,서울,2018-06-15 22:00,20.4,,1.4,54,,,18.6
108,서울,2018-06-15 23:00,19.6,,1.4,55,,,17.7
108,서울,2018-06-16 00:00,19,,1.6,57,,,17.1
108,서울,2018-06-16 01:00,18.4,,1.3,59,,,16.6
108,서울,2018-06-16 02:00,17.9,,.8,60,,,16.2
108,서울,2018-06-16 03:00,17.4,,1.2,61,,,15.7
108,서울,2018-06-16 04:00,16.9,,1,63,,,15.4
108,서울,2018-06-16 05:00,16.6,,1.2,65,,,15.1
108,서울,2018-06-16 06:00,16.3,,.7,66,0,,15.3
108,서울,2018-06-16 07:00,17,,1.1,60,.6,,16.2
108,서울,2018-06-16 08:00,18.7,,1,57,1,,20.3
108,서울,2018-06-16 09:00,20.4,,1.5,54,1,,26.2
108,서울,2018-06-16 10:00,21.8,,.9,46,1,,32.4
108,서울,2018-06-16 11:00,23.4,,1.6,46,1,,37.1
108,서울,2018-06-16 12:00,24.8,,1.2,43,1,,40.3
108,서울,2018-06-16 13:00,26.2,,1.2,37,1,,42.7
108,서울,2018-06-16 14:00,27.1,,1.8,40,1,,43
108,서울,2018-06-16 15:00,27.8,,1.6,41,1,,43.2
108,서울,2018-06-16 16:00,28.3,,2.6,41,1,,41.2
108,서울,2018-06-16 17:00,28.4,,2,43,1,,37.5
108,서울,2018-06-16 18:00,28,,2.3,46,1,,29.8
108,서울,2018-06-16 19:00,27.2,,1.4,48,1,,26.8
108,서울,2018-06-16 20:00,25,,2.4,60,.4,,23.5
108,서울,2018-06-16 21:00,23.7,,1.7,64,,,21.9
108,서울,2018-06-16 22:00,22.8,,1.7,69,,,20.7
108,서울,2018-06-16 23:00,22.1,,1.6,73,,,19.9
108,서울,2018-06-17 00:00,21.5,,1.4,76,,,19.3
108,서울,2018-06-17 01:00,20.9,,2,79,,,18.7
108,서울,2018-06-17 02:00,20.5,,1.1,76,,,18.2
108,서울,2018-06-17 03:00,19.9,,1.6,80,,,17.9
108,서울,2018-06-17 04:00,19.4,,.9,82,,,17.4
108,서울,2018-06-17 05:00,19,,.8,85,,,16.9
108,서울,2018-06-17 06:00,18.9,,.3,83,0,,17.3
108,서울,2018-06-17 07:00,19.6,,.9,75,.2,,20.4
108,서울,2018-06-17 08:00,21.1,,.3,70,.5,,23.9
108,서울,2018-06-17 09:00,22.5,,1.2,66,0,,25.5
108,서울,2018-06-17 10:00,23,,1.1,66,0,,26.3
108,서울,2018-06-17 11:00,23.6,,.7,63,0,,28.3
108,서울,2018-06-17 12:00,24.8,,.9,56,.2,,31.1
108,서울,2018-06-17 13:00,25.7,,1.1,52,.1,,33
108,서울,2018-06-17 14:00,26.8,,1.6,44,.4,,39.1
108,서울,2018-06-17 15:00,27.3,,2.6,51,.9,,36.3
108,서울,2018-06-17 16:00,26.6,,2.2,51,.1,,32.3
108,서울,2018-06-17 17:00,25.6,,3.3,58,0,,28.9
108,서울,2018-06-17 18:00,25,,3.4,59,0,,27.6
108,서울,2018-06-17 19:00,24.2,,1.9,62,0,,24.9
108,서울,2018-06-17 20:00,23.1,,2.1,67,0,,22
108,서울,2018-06-17 21:00,22.7,,.9,66,,,21.4
108,서울,2018-06-17 22:00,22.2,,.5,70,,,20.7
108,서울,2018-06-17 23:00,21.7,,1.4,74,,,19.9
108,서울,2018-06-18 00:00,21.3,,1.4,74,,,19.7
108,서울,2018-06-18 01:00,21,,.5,74,,,18.9
108,서울,2018-06-18 02:00,20.7,,.3,76,,,19.2
108,서울,2018-06-18 03:00,20.5,,.5,77,,,18.9
108,서울,2018-06-18 04:00,20.2,,.7,78,,,18.6
108,서울,2018-06-18 05:00,20,,.3,80,,,18.3
108,서울,2018-06-18 06:00,20,,.4,78,0,,19.2
108,서울,2018-06-18 07:00,20.6,,.5,76,0,,20.6
108,서울,2018-06-18 08:00,22.7,,.7,65,.9,,26.7
108,서울,2018-06-18 09:00,24.7,,1.1,59,1,,32.5
108,서울,2018-06-18 10:00,26.1,,.9,53,1,,36
108,서울,2018-06-18 11:00,27.3,,2.4,45,1,,41.4
108,서울,2018-06-18 12:00,28.4,,2.2,45,1,,44.3
108,서울,2018-06-18 13:00,29.4,,1.7,42,1,,46.1
108,서울,2018-06-18 14:00,29.8,,2,36,1,,44.3
108,서울,2018-06-18 15:00,30.5,,2.8,34,1,,48.3
108,서울,2018-06-18 16:00,30.5,,2.9,34,1,,45.6
108,서울,2018-06-18 17:00,29.5,,3.7,36,1,,40.5
108,서울,2018-06-18 18:00,29.2,,2.7,35,1,,31
108,서울,2018-06-18 19:00,28.1,,2.6,38,1,,27.7
108,서울,2018-06-18 20:00,25.7,,2.1,43,.7,,24
108,서울,2018-06-18 21:00,23.8,,2,48,,,22
108,서울,2018-06-18 22:00,22.9,,1.3,56,,,20.8
108,서울,2018-06-18 23:00,22.3,,1.1,59,,,20
108,서울,2018-06-19 00:00,21.5,,1,63,,,19.2
108,서울,2018-06-19 01:00,20.9,,.8,66,,,18.6
108,서울,2018-06-19 02:00,20.2,,1.2,71,,,18.2
108,서울,2018-06-19 03:00,19.9,,1.4,69,,,17.9
108,서울,2018-06-19 04:00,19.7,,1.6,73,,,17.6
108,서울,2018-06-19 05:00,19.4,,.8,77,,,17.2
108,서울,2018-06-19 06:00,19.1,,.4,75,0,,18.4
108,서울,2018-06-19 07:00,19.9,,.6,72,0,,20.8
108,서울,2018-06-19 08:00,21.1,,1,66,0,,24
108,서울,2018-06-19 09:00,22.4,,.9,62,0,,27.5
108,서울,2018-06-19 10:00,23.7,,1.6,56,0,,31.1
108,서울,2018-06-19 11:00,24.6,,1.4,53,.2,,35.6
108,서울,2018-06-19 12:00,25.8,,1.5,48,.7,,39.1
108,서울,2018-06-19 13:00,26.6,,2.9,46,.8,,42.9
108,서울,2018-06-19 14:00,27.2,,2.9,44,1,,44.3
108,서울,2018-06-19 15:00,26.7,,2.6,42,.4,,38.7
108,서울,2018-06-19 16:00,26.1,,3,46,0,,36.9
108,서울,2018-06-19 17:00,25.1,,2.4,51,0,,32.1
108,서울,2018-06-19 18:00,24.1,,2.9,57,0,,28.3
108,서울,2018-06-19 19:00,23.3,,2.6,59,0,,25.2
108,서울,2018-06-19 20:00,22.4,,2.2,62,0,,22.7
108,서울,2018-06-19 21:00,21.6,,2.4,66,,,21.6
108,서울,2018-06-19 22:00,20.8,,2.1,71,,,20.4
108,서울,2018-06-19 23:00,20.1,,1.9,73,,,19.8
108,서울,2018-06-20 00:00,19.7,,2,71,,,19.2
108,서울,2018-06-20 01:00,19.6,,1.4,73,,,19.9
108,서울,2018-06-20 02:00,19.6,,.8,78,,,19.1
108,서울,2018-06-20 03:00,19.4,,.8,79,,,19.1
108,서울,2018-06-20 04:00,19.1,,1.5,82,,,18.2
108,서울,2018-06-20 05:00,19.1,,2,83,,,18.4
108,서울,2018-06-20 06:00,19.4,,1.6,83,0,,19.9
108,서울,2018-06-20 07:00,20,,1.7,77,.3,,21.5
108,서울,2018-06-20 08:00,20.6,,1.2,77,.1,,23.8
108,서울,2018-06-20 09:00,21.1,,2,73,0,,25
108,서울,2018-06-20 10:00,22.2,,3.1,70,.5,,31
108,서울,2018-06-20 11:00,23.7,,2.4,56,.9,,42
108,서울,2018-06-20 12:00,25.2,,3.3,53,1,,47.7
108,서울,2018-06-20 13:00,26.2,,3.2,51,1,,50.3
108,서울,2018-06-20 14:00,27.5,,2.7,47,1,,51.2
108,서울,2018-06-20 15:00,27.9,,3.6,45,1,,50
108,서울,2018-06-20 16:00,28.2,,3.9,48,1,,46.4
108,서울,2018-06-20 17:00,28,,3.2,50,1,,41.8
108,서울,2018-06-20 18:00,27,,3.1,55,1,,31.6
108,서울,2018-06-20 19:00,25.6,,2.7,61,1,,27.8
108,서울,2018-06-20 20:00,23.3,,3.6,68,.4,,23.7
108,서울,2018-06-20 21:00,21.6,,3.3,74,,,21.6
108,서울,2018-06-20 22:00,20.6,,3,78,,,20.4
108,서울,2018-06-20 23:00,20.1,,3.6,82,,,20.8
108,서울,2018-06-21 00:00,20,,2.6,83,,,21.6
108,서울,2018-06-21 01:00,20.1,,1.2,82,,,21.7
108,서울,2018-06-21 02:00,20.2,,.9,82,,,21.3
108,서울,2018-06-21 03:00,20,,1.7,83,,,19.8
108,서울,2018-06-21 04:00,19.6,,1.2,87,,,19.2
108,서울,2018-06-21 05:00,19.4,,2.1,82,,,19.5
108,서울,2018-06-21 06:00,19.5,,1.6,80,0,,20.5
108,서울,2018-06-21 07:00,19.9,,1.7,74,0,,22
108,서울,2018-06-21 08:00,21.4,,1.9,65,.9,,27.1
108,서울,2018-06-21 09:00,22.7,,2,59,1,,35.1
108,서울,2018-06-21 10:00,23.9,,2.1,57,1,,41.5
108,서울,2018-06-21 11:00,25.5,,1.8,57,1,,47.4
108,서울,2018-06-21 12:00,26.4,,1.4,46,1,,51.5
108,서울,2018-06-21 13:00,27.3,,3.4,33,1,,53
108,서울,2018-06-21 14:00,28,,2.6,39,1,,50.6
108,서울,2018-06-21 15:00,28.3,,3.2,40,1,,51.5
108,서울,2018-06-21 16:00,28.5,,3.1,42,1,,48.9
108,서울,2018-06-21 17:00,28.4,,3.3,43,1,,43.4
108,서울,2018-06-21 18:00,27.8,,3,43,1,,31.6
108,서울,2018-06-21 19:00,26.9,,2.4,42,1,,28
108,서울,2018-06-21 20:00,25.1,,2.3,55,.7,,24.2
108,서울,2018-06-21 21:00,23.8,,1.5,63,,,22.2
108,서울,2018-06-21 22:00,22.8,,2.1,67,,,21.1
108,서울,2018-06-21 23:00,21.9,,2.6,59,,,20
108,서울,2018-06-22 00:00,20.7,,1.9,67,,,19
108,서울,2018-06-22 01:00,20.2,,1.4,75,,,18.4
108,서울,2018-06-22 02:00,19.8,,1.5,80,,,18.2
108,서울,2018-06-22 03:00,19.3,,1.6,85,,,17.5
108,서울,2018-06-22 04:00,19.1,,1.4,86,,,17
108,서울,2018-06-22 05:00,18.6,,1,85,,,16.4
108,서울,2018-06-22 06:00,18.2,,.6,83,0,,16.7
108,서울,2018-06-22 07:00,18.8,,1.1,66,.6,,18.3
108,서울,2018-06-22 08:00,21.9,,1.2,58,1,,24.7
108,서울,2018-06-22 09:00,24.2,,1.2,47,1,,33.2
108,서울,2018-06-22 10:00,26.3,,.9,34,1,,41
108,서울,2018-06-22 11:00,28.1,,1.3,35,1,,46.8
108,서울,2018-06-22 12:00,29.8,,1.3,28,1,,51
108,서울,2018-06-22 13:00,30.6,,1.2,26,1,,53.6
108,서울,2018-06-22 14:00,31.6,,2.3,25,1,,53.9
108,서울,2018-06-22 15:00,31.9,,1.8,23,1,,49.1
108,서울,2018-06-22 16:00,30.8,,3.8,31,1,,46.6
108,서울,2018-06-22 17:00,30.4,,2.9,28,1,,43.6
108,서울,2018-06-22 18:00,29.3,,3.4,27,1,,33.6
108,서울,2018-06-22 19:00,27.1,,3.5,32,.8,,28.6
108,서울,2018-06-22 20:00,25.4,,2.5,31,0,,24.7
108,서울,2018-06-22 21:00,24.2,,1.5,32,,,22.5
108,서울,2018-06-22 22:00,23.3,,1.1,32,,,21.4
108,서울,2018-06-22 23:00,22.9,,1.1,34,,,21.1
108,서울,2018-06-23 00:00,22.7,,1.5,36,,,20.8
108,서울,2018-06-23 01:00,22.5,,1.1,39,,,20.8
108,서울,2018-06-23 02:00,22.3,,1.8,37,,,20.7
108,서울,2018-06-23 03:00,22,,.2,42,,,20.5
108,서울,2018-06-23 04:00,21.6,,.4,47,,,20.2
108,서울,2018-06-23 05:00,21.1,,.3,48,,,19.7
108,서울,2018-06-23 06:00,21,,.6,48,0,,20.2
108,서울,2018-06-23 07:00,21.3,,.5,44,0,,22.3
108,서울,2018-06-23 08:00,22.6,,.7,42,0,,26.6
108,서울,2018-06-23 09:00,24.3,,1.1,37,.7,,30.4
108,서울,2018-06-23 10:00,25.8,,1.5,35,.8,,37.3
108,서울,2018-06-23 11:00,27.5,,1.9,31,1,,45.5
108,서울,2018-06-23 12:00,28.4,,2.7,31,1,,45.6
108,서울,2018-06-23 13:00,27.9,,3.9,41,.6,,44.8
108,서울,2018-06-23 14:00,28,,3.6,46,1,,45.5
108,서울,2018-06-23 15:00,28.4,,3.1,43,1,,48.2
108,서울,2018-06-23 16:00,28.3,,3.1,48,1,,46.2
108,서울,2018-06-23 17:00,28.1,,3.2,49,1,,40.8
108,서울,2018-06-23 18:00,26.3,,3.2,55,.4,,32.1
108,서울,2018-06-23 19:00,25.7,,2.8,59,0,,28.8
108,서울,2018-06-23 20:00,24.6,,2.1,65,0,,25.3
108,서울,2018-06-23 21:00,23.8,,2.2,68,,,23.6
108,서울,2018-06-23 22:00,23,,2.4,74,,,22.6
108,서울,2018-06-23 23:00,22.5,,2.7,77,,,21.9
108,서울,2018-06-24 00:00,22,,1.6,81,,,21.2
108,서울,2018-06-24 01:00,21.5,,1.3,83,,,20.4
108,서울,2018-06-24 02:00,20.9,,1.8,87,,,19.9
108,서울,2018-06-24 03:00,20.6,,.8,91,,,19.5
108,서울,2018-06-24 04:00,20.5,,.8,90,,,19.1
108,서울,2018-06-24 05:00,20.3,,1,87,,,19
108,서울,2018-06-24 06:00,20.2,,2,87,0,,20.9
108,서울,2018-06-24 07:00,20.5,,.8,82,0,,22.9
108,서울,2018-06-24 08:00,21.3,,.7,78,.1,,25.6
108,서울,2018-06-24 09:00,23.1,,1.9,68,.9,,33.4
108,서울,2018-06-24 10:00,25,,1.5,60,1,,41
108,서울,2018-06-24 11:00,27.1,,2.1,52,1,,46.8
108,서울,2018-06-24 12:00,28.9,,2.3,40,1,,52.1
108,서울,2018-06-24 13:00,30.6,,2.7,31,1,,54.7
108,서울,2018-06-24 14:00,31.6,,2.9,34,1,,55.2
108,서울,2018-06-24 15:00,31.8,,3.4,31,1,,54
108,서울,2018-06-24 16:00,31.3,,3.2,32,1,,50
108,서울,2018-06-24 17:00,30.9,,2.5,34,1,,44.9
108,서울,2018-06-24 18:00,29.8,,3.3,35,1,,35.1
108,서울,2018-06-24 19:00,27.8,,2.7,41,.9,,29.9
108,서울,2018-06-24 20:00,26.1,,1.9,49,.2,,26
108,서울,2018-06-24 21:00,24.5,,1.7,71,,,24.2
108,서울,2018-06-24 22:00,23.9,,.8,72,,,22.9
108,서울,2018-06-24 23:00,23.3,,2,75,,,22.2
108,서울,2018-06-25 00:00,22.9,,.6,79,,,21.4
108,서울,2018-06-25 01:00,22.5,,1.1,80,,,20.9
108,서울,2018-06-25 02:00,22.3,,.8,80,,,20.6
108,서울,2018-06-25 03:00,22,,.5,83,,,20.1
108,서울,2018-06-25 04:00,21.8,,.7,82,,,20
108,서울,2018-06-25 05:00,21.5,,.3,84,,,20
108,서울,2018-06-25 06:00,21.3,,.7,81,0,,20.6
108,서울,2018-06-25 07:00,22.1,,.3,74,0,,23.6
108,서울,2018-06-25 08:00,23.8,,.9,66,.4,,27.1
108,서울,2018-06-25 09:00,25.4,,1,61,.7,,31
108,서울,2018-06-25 10:00,26.4,,.9,55,.1,,35.3
108,서울,2018-06-25 11:00,27.8,,1.3,46,.4,,43.6
108,서울,2018-06-25 12:00,29.8,,2.1,42,1,,50.9
108,서울,2018-06-25 13:00,31.2,,2,36,1,,52.6
108,서울,2018-06-25 14:00,32.3,,1.8,35,1,,53.1
108,서울,2018-06-25 15:00,32.7,,1.7,31,1,,49.6
108,서울,2018-06-25 16:00,32.2,,2.8,39,.8,,47.4
108,서울,2018-06-25 17:00,31.5,,2.3,42,.9,,40.8
108,서울,2018-06-25 18:00,30.7,,1.6,43,.5,,35.7
108,서울,2018-06-25 19:00,29.8,,1.5,45,0,,31.2
108,서울,2018-06-25 20:00,28.8,,1.1,54,0,,27.8
108,서울,2018-06-25 21:00,27.9,,.5,55,,,26.1
108,서울,2018-06-25 22:00,27.4,,.3,55,,,25.9
108,서울,2018-06-25 23:00,27.2,,.7,55,,,25.4
108,서울,2018-06-26 00:00,26.9,,1.5,61,,,25.2
108,서울,2018-06-26 01:00,26.7,,1.8,50,,,24.7
108,서울,2018-06-26 02:00,26.1,,1.7,51,,,24.4
108,서울,2018-06-26 03:00,25.4,0,1.1,50,,,23.9
108,서울,2018-06-26 04:00,24.7,0,1,49,,,23.4
108,서울,2018-06-26 05:00,23.7,.1,.9,64,,,21.6
108,서울,2018-06-26 06:00,22.5,.4,.8,83,0,,21.4
108,서울,2018-06-26 07:00,21.2,1.5,.8,87,0,,21
108,서울,2018-06-26 08:00,20.8,3.5,1,94,0,,20.9
108,서울,2018-06-26 09:00,20.3,6.5,1.1,96,0,,20.9
108,서울,2018-06-26 10:00,20.3,9.5,1,97,0,,20.8
108,서울,2018-06-26 11:00,20.4,16,1.4,97,0,,20.7
108,서울,2018-06-26 12:00,20.5,5,1.8,97,0,,21.1
108,서울,2018-06-26 13:00,20.5,14.5,1.2,97,0,,21
108,서울,2018-06-26 14:00,21,2.5,.7,97,0,,22.1
108,서울,2018-06-26 15:00,21.5,4.5,.6,97,0,,22.5
108,서울,2018-06-26 16:00,23.3,1,3.4,96,0,,22.9
108,서울,2018-06-26 17:00,24,2,5,95,0,,23.3
108,서울,2018-06-26 18:00,24.1,1,4.4,95,0,,23.4
108,서울,2018-06-26 19:00,24.2,1.5,4.7,94,0,,23.4
108,서울,2018-06-26 20:00,24.1,.5,4.5,94,0,,23.2
108,서울,2018-06-26 21:00,23.5,1.5,4.6,94,,,22.8
108,서울,2018-06-26 22:00,22.4,0,4.1,95,,,22.3
108,서울,2018-06-26 23:00,21.6,0,4.3,89,,,21.5
108,서울,2018-06-27 00:00,20.5,,3.7,94,,,20.7
108,서울,2018-06-27 01:00,20,.1,3,96,,,20.5
108,서울,2018-06-27 02:00,19.6,.4,2.6,97,,,20.3
108,서울,2018-06-27 03:00,19.4,0,2.9,97,,,20.1
108,서울,2018-06-27 04:00,19.2,.5,1,97,,,20
108,서울,2018-06-27 05:00,19.1,0,1.2,97,,,20
108,서울,2018-06-27 06:00,19.2,0,1.5,97,0,,20.1
108,서울,2018-06-27 07:00,19.3,0,1,98,0,,20.6
108,서울,2018-06-27 08:00,19.7,0,1.5,97,0,,21.8
108,서울,2018-06-27 09:00,20,0,1.6,96,0,,22.8
108,서울,2018-06-27 10:00,21.4,0,1.1,85,.2,,27.4
108,서울,2018-06-27 11:00,23.4,,1.3,73,.9,,31.2
108,서울,2018-06-27 12:00,24.1,,2.2,73,.9,,32
108,서울,2018-06-27 13:00,24.9,,2.2,69,.4,,32.4
108,서울,2018-06-27 14:00,24.7,,2.9,72,.1,,29.2
108,서울,2018-06-27 15:00,25.5,,2.4,68,.4,,30.2
108,서울,2018-06-27 16:00,25,,2.2,74,0,,26.5
108,서울,2018-06-27 17:00,25.1,,2.2,70,0,,26.4
108,서울,2018-06-27 18:00,25,,1.5,69,0,,25.9
108,서울,2018-06-27 19:00,24.9,,1.8,70,0,,24.5
108,서울,2018-06-27 20:00,24.2,,1.4,72,0,,22.8
108,서울,2018-06-27 21:00,23.3,,1.3,71,,,21.5
108,서울,2018-06-27 22:00,22.7,,2,77,,,20.9
108,서울,2018-06-27 23:00,22.3,,2.6,83,,,21.6
108,서울,2018-06-28 00:00,22.2,,1.1,84,,,21.2
108,서울,2018-06-28 01:00,22.2,,.3,84,,,21.7
108,서울,2018-06-28 02:00,22.4,0,.6,84,,,22
108,서울,2018-06-28 03:00,22.4,0,.6,86,,,22
108,서울,2018-06-28 04:00,22.3,0,.9,88,,,22
108,서울,2018-06-28 05:00,22.1,0,.4,93,,,21.6
108,서울,2018-06-28 06:00,22,.1,.4,90,0,,21.9
108,서울,2018-06-28 07:00,22.7,,.4,81,.4,,22.9
108,서울,2018-06-28 08:00,24.2,,1,73,1,,25.9
108,서울,2018-06-28 09:00,24.8,,1.1,75,0,,25.9
108,서울,2018-06-28 10:00,25.3,,.6,70,0,,27
108,서울,2018-06-28 11:00,26.5,,1.8,64,.3,,30.5
108,서울,2018-06-28 12:00,27,,2,68,.2,,29.7
108,서울,2018-06-28 13:00,27.2,,1.8,68,0,,30
108,서울,2018-06-28 14:00,27.1,,3,72,0,,29.5
108,서울,2018-06-28 15:00,26.4,,3.7,76,0,,28.1
108,서울,2018-06-28 16:00,25.2,,3.6,81,0,,26.1
108,서울,2018-06-28 17:00,22.2,4.9,1.2,92,0,,22.6
108,서울,2018-06-28 18:00,20.6,21.5,.7,97,0,,21.1
108,서울,2018-06-28 19:00,20.9,0,1,97,0,,21.9
108,서울,2018-06-28 20:00,21,,.1,96,0,,21.9
108,서울,2018-06-28 21:00,21.3,,.3,94,,,21.8
108,서울,2018-06-28 22:00,21.6,0,1.1,94,,,21.9
108,서울,2018-06-28 23:00,21.7,0,.3,96,,,21.9
108,서울,2018-06-29 00:00,21.9,0,1.9,95,,,22
108,서울,2018-06-29 01:00,22,.1,.1,96,,,22.1
108,서울,2018-06-29 02:00,22.2,.2,.8,96,,,22.2
108,서울,2018-06-29 03:00,22.3,.1,1.2,96,,,22.1
108,서울,2018-06-29 04:00,22.3,.1,0,96,,,22.2
108,서울,2018-06-29 05:00,22.1,1.5,.5,97,,,22.1
108,서울,2018-06-29 06:00,21.9,4.5,.2,97,0,,21.9
108,서울,2018-06-29 07:00,22,0,.9,97,0,,22.2
108,서울,2018-06-29 08:00,22.2,0,1.6,95,0,,23.4
108,서울,2018-06-29 09:00,22.9,,1.7,86,.3,,25.9
108,서울,2018-06-29 10:00,24.4,,2.1,76,.6,,30.6
108,서울,2018-06-29 11:00,24.8,,1.8,74,.3,,31
108,서울,2018-06-29 12:00,26.1,,2.2,67,.7,,33.8
108,서울,2018-06-29 13:00,26.8,,2,65,.8,,34.6
108,서울,2018-06-29 14:00,27.8,,2.1,57,1,,36.2
108,서울,2018-06-29 15:00,28.4,,2.8,63,1,,35.8
108,서울,2018-06-29 16:00,29,,2.3,57,1,,35.5
108,서울,2018-06-29 17:00,28.5,,2.6,60,1,,31.6
108,서울,2018-06-29 18:00,28.1,,1.9,60,.9,,28
108,서울,2018-06-29 19:00,27.1,,1.1,64,.4,,25.6
108,서울,2018-06-29 20:00,26.2,,1.5,70,.4,,23.6
108,서울,2018-06-29 21:00,25.2,,1.4,75,,,22.7
108,서울,2018-06-29 22:00,24.2,,1.3,80,,,21.9
108,서울,2018-06-29 23:00,23.5,,1.4,83,,,21.4
108,서울,2018-06-30 00:00,23,,1.9,84,,,21.1
108,서울,2018-06-30 01:00,22.6,,.3,85,,,20.8
108,서울,2018-06-30 02:00,22.2,,1,88,,,20.3
108,서울,2018-06-30 03:00,21.9,,.9,88,,,20
108,서울,2018-06-30 04:00,21.7,,.1,93,,,20
108,서울,2018-06-30 05:00,21.7,,.6,88,,,21.1
108,서울,2018-06-30 06:00,22.1,.1,.5,85,0,,21.9
108,서울,2018-06-30 07:00,22.5,0,.6,86,0,,22.8
108,서울,2018-06-30 08:00,23.4,0,.5,81,0,,25
108,서울,2018-06-30 09:00,24.2,,.9,81,0,,25.4
108,서울,2018-06-30 10:00,25.1,,.9,73,0,,28
108,서울,2018-06-30 11:00,26.4,,1,71,.1,,29
108,서울,2018-06-30 12:00,25.2,6.4,2.8,94,0,,25.2
108,서울,2018-06-30 13:00,25.6,3.5,1.7,87,0,,28.4
108,서울,2018-06-30 14:00,27.5,,.5,69,.4,,31.8
108,서울,2018-06-30 15:00,27.8,,.9,71,0,,30.4
108,서울,2018-06-30 16:00,27.9,,.5,69,0,,28.7
108,서울,2018-06-30 17:00,27.4,,2.3,75,0,,27.8
108,서울,2018-06-30 18:00,27.5,.5,.5,79,0,,28.1
108,서울,2018-06-30 19:00,24.3,4,.5,95,0,,25
108,서울,2018-06-30 20:00,24.2,,.8,88,0,,24
108,서울,2018-06-30 21:00,23.9,,.7,84,,,23
108,서울,2018-06-30 22:00,23.4,,.9,88,,,22.4
108,서울,2018-06-30 23:00,22.9,,.6,92,,,21.9
108,서울,2018-07-01 00:00,22.6,,.2,88,,,21.8
108,서울,2018-07-01 01:00,22.7,,.5,87,,,21.8
108,서울,2018-07-01 02:00,22.7,,.5,87,,,21.9
108,서울,2018-07-01 03:00,22.7,,.7,86,,,22
108,서울,2018-07-01 04:00,22.7,,.7,85,,,22
108,서울,2018-07-01 05:00,22.6,.1,.5,86,,,21.9
108,서울,2018-07-01 06:00,22.3,.4,.6,93,0,,21.8
108,서울,2018-07-01 07:00,22.1,.5,.5,89,0,,22.1
108,서울,2018-07-01 08:00,22.1,1,.5,93,0,,22.6
108,서울,2018-07-01 09:00,22.1,1.5,.9,94,0,,22.9
108,서울,2018-07-01 10:00,21.6,12,.5,97,0,,22.2
108,서울,2018-07-01 11:00,21.2,18.5,1.2,97,0,,21.3
108,서울,2018-07-01 12:00,21.1,7.5,1.2,97,0,,21.7
108,서울,2018-07-01 13:00,21.2,3.5,1.1,97,0,,22.1
108,서울,2018-07-01 14:00,21.5,1,.7,97,0,,22.6
108,서울,2018-07-01 15:00,21.8,5.5,.7,97,0,,22.4
108,서울,2018-07-01 16:00,22.2,1,1.1,97,0,,22.9
108,서울,2018-07-01 17:00,22.4,1.5,.4,96,0,,23.4
108,서울,2018-07-01 18:00,22.2,3.5,1.2,96,0,,22.5
108,서울,2018-07-01 19:00,21.9,5.5,1.2,96,0,,21.8
108,서울,2018-07-01 20:00,21.9,6,1.1,97,0,,21.7
108,서울,2018-07-01 21:00,21.8,3.5,.6,97,,,21.6
